Record_ID,Year,Month_Name,Quarter,Facility_ID,Facility_Name,Facility_Type,Region,Facility_Area_SqFt,Energy_Type,Unit_of_Measure,Consumption_Amount,Unit_Cost_INR,Total_Cost_INR,Renewable_Percentage,CO2_Emission_Factor_kgCO2_per_unit,CO2_Emissions_kg,Peak_Demand_kW,Avg_Temperature_C,Heating_Cooling_Degree_Days,Operating_Hours,Headcount_Occupancy
ENG500890,2023,Nov-2023,Q4,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Natural Gas,m3,384.8,44.98,17308.3,0.0,2.02,777.3,,18.2,114.9,586.0,175
ENG500891,2023,Nov-2023,Q4,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Water,KL,139.8,58.94,8239.81,0.0,0.35,48.93,,18.2,114.9,586.0,175
ENG500892,2023,Nov-2023,Q4,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Steam,kg,201.3,3.32,668.32,0.0,0.09,18.12,,18.2,114.9,586.0,175
ENG500893,2023,Dec-2023,Q4,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Electricity,kWh,9715.4,8.76,85106.9,13.4,0.82,6899.1,21.2,16.3,170.7,699.0,156
ENG500894,2023,Dec-2023,Q4,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Natural Gas,m3,384.6,45.3,17422.38,0.0,2.02,776.89,,16.3,170.7,699.0,156
ENG500895,2023,Dec-2023,Q4,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Water,KL,145.8,57.15,8332.47,0.0,0.35,51.03,,16.3,170.7,699.0,156
ENG500896,2023,Dec-2023,Q4,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Steam,kg,223.2,3.4,758.88,0.0,0.09,20.09,,16.3,170.7,699.0,156
ENG500897,2024,Jan-2024,Q1,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Electricity,kWh,10097.8,9.31,94010.52,15.1,0.82,7029.89,20.0,15.8,186.0,709.0,194
ENG500898,2024,Jan-2024,Q1,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Natural Gas,m3,370.0,45.82,16953.4,0.0,2.02,747.4,,15.8,186.0,709.0,194
ENG500899,2024,Jan-2024,Q1,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Water,KL,136.1,60.89,8287.13,0.0,0.35,47.63,,15.8,186.0,709.0,194
ENG500900,2024,Jan-2024,Q1,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Steam,kg,223.2,3.57,796.82,0.0,0.09,20.09,,15.8,186.0,709.0,194
ENG500901,2024,Feb-2024,Q1,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Electricity,kWh,10936.7,9.49,103789.28,16.8,0.82,7461.45,36.6,17.3,140.9,515.0,189
ENG500902,2024,Feb-2024,Q1,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Natural Gas,m3,372.4,47.3,17614.52,0.0,2.02,752.25,,17.3,140.9,515.0,189
ENG500903,2024,Feb-2024,Q1,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Water,KL,137.5,58.88,8096.0,0.0,0.35,48.12,,17.3,140.9,515.0,189
ENG500904,2024,Feb-2024,Q1,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Steam,kg,225.0,3.47,780.75,0.0,0.09,20.25,,17.3,140.9,515.0,189
ENG500905,2024,Mar-2024,Q1,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Electricity,kWh,12002.8,9.62,115466.94,18.0,0.82,8070.68,37.6,22.5,14.4,448.0,167
ENG500906,2024,Mar-2024,Q1,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Natural Gas,m3,369.2,47.53,17548.08,0.0,2.02,745.78,,22.5,14.4,448.0,167
ENG500907,2024,Mar-2024,Q1,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Water,KL,171.0,60.59,10360.89,0.0,0.35,59.85,,22.5,14.4,448.0,167
ENG500908,2024,Mar-2024,Q1,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Steam,kg,220.9,3.57,788.61,0.0,0.09,19.88,,22.5,14.4,448.0,167
ENG500909,2024,Apr-2024,Q2,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Electricity,kWh,15132.4,9.41,142395.88,12.3,0.82,10882.31,49.6,29.6,228.9,483.0,173
ENG500910,2024,Apr-2024,Q2,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Natural Gas,m3,303.3,46.07,13973.03,0.0,2.02,612.67,,29.6,228.9,483.0,173
ENG500911,2024,Apr-2024,Q2,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Water,KL,179.6,62.08,11149.57,0.0,0.35,62.86,,29.6,228.9,483.0,173
ENG500912,2024,Apr-2024,Q2,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Steam,kg,184.9,3.55,656.39,0.0,0.09,16.64,,29.6,228.9,483.0,173
ENG500913,2024,May-2024,Q2,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Electricity,kWh,17705.6,9.39,166255.58,19.3,0.82,11716.5,56.1,35.5,404.0,457.0,171
ENG500914,2024,May-2024,Q2,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Natural Gas,m3,268.9,46.09,12393.6,0.0,2.02,543.18,,35.5,404.0,457.0,171
ENG500915,2024,May-2024,Q2,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Water,KL,222.8,60.28,13430.38,0.0,0.35,77.98,,35.5,404.0,457.0,171
ENG500916,2024,May-2024,Q2,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Steam,kg,179.8,3.54,636.49,0.0,0.09,16.18,,35.5,404.0,457.0,171
ENG500917,2024,Jun-2024,Q2,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Electricity,kWh,19043.4,9.17,174627.98,13.5,0.82,13507.48,56.5,34.4,371.0,460.0,146
ENG500918,2024,Jun-2024,Q2,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Natural Gas,m3,307.0,45.44,13950.08,0.0,2.02,620.14,,34.4,371.0,460.0,146
ENG500919,2024,Jun-2024,Q2,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Water,KL,190.8,59.7,11390.76,0.0,0.35,66.78,,34.4,371.0,460.0,146
ENG500920,2024,Jun-2024,Q2,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Steam,kg,197.9,3.62,716.4,0.0,0.09,17.81,,34.4,371.0,460.0,146
ENG500921,2024,Jul-2024,Q3,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Electricity,kWh,16525.7,9.34,154350.04,16.9,0.82,11260.94,43.5,30.8,263.1,680.0,159
ENG500922,2024,Jul-2024,Q3,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Natural Gas,m3,327.4,46.24,15138.98,0.0,2.02,661.35,,30.8,263.1,680.0,159
ENG500923,2024,Jul-2024,Q3,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Water,KL,197.6,61.59,12170.18,0.0,0.35,69.16,,30.8,263.1,680.0,159
ENG500924,2024,Jul-2024,Q3,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Steam,kg,180.5,3.49,629.95,0.0,0.09,16.25,,30.8,263.1,680.0,159
ENG500925,2024,Aug-2024,Q3,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Electricity,kWh,15197.3,9.65,146653.95,16.8,0.82,10368.21,30.9,29.1,213.6,658.0,156
ENG500926,2024,Aug-2024,Q3,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Natural Gas,m3,314.9,45.47,14318.5,0.0,2.02,636.1,,29.1,213.6,658.0,156
ENG500927,2024,Aug-2024,Q3,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Water,KL,185.4,62.11,11515.19,0.0,0.35,64.89,,29.1,213.6,658.0,156
ENG500928,2024,Aug-2024,Q3,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Steam,kg,204.2,3.43,700.41,0.0,0.09,18.38,,29.1,213.6,658.0,156
ENG500929,2024,Sep-2024,Q3,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Electricity,kWh,16554.5,9.49,157102.21,14.6,0.82,11592.79,62.9,30.0,238.7,418.0,168
ENG500930,2024,Sep-2024,Q3,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Natural Gas,m3,302.9,47.17,14287.79,0.0,2.02,611.86,,30.0,238.7,418.0,168
ENG500931,2024,Sep-2024,Q3,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Water,KL,189.6,61.44,11649.02,0.0,0.35,66.36,,30.0,238.7,418.0,168
ENG500932,2024,Sep-2024,Q3,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Steam,kg,179.1,3.46,619.69,0.0,0.09,16.12,,30.0,238.7,418.0,168
ENG500933,2024,Oct-2024,Q4,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Electricity,kWh,15573.3,9.09,141561.3,18.7,0.82,10382.1,45.6,27.4,161.6,452.0,165
ENG500934,2024,Oct-2024,Q4,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Natural Gas,m3,343.0,47.66,16347.38,0.0,2.02,692.86,,27.4,161.6,452.0,165
ENG500935,2024,Oct-2024,Q4,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Water,KL,173.6,60.04,10422.94,0.0,0.35,60.76,,27.4,161.6,452.0,165
ENG500936,2024,Oct-2024,Q4,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Steam,kg,193.0,3.54,683.22,0.0,0.09,17.37,,27.4,161.6,452.0,165
ENG500937,2024,Nov-2024,Q4,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Electricity,kWh,10688.6,9.53,101862.36,13.5,0.82,7581.42,27.5,18.0,118.7,622.0,168
ENG500938,2024,Nov-2024,Q4,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Natural Gas,m3,374.5,47.17,17665.17,0.0,2.02,756.49,,18.0,118.7,622.0,168
ENG500939,2024,Nov-2024,Q4,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Water,KL,146.8,62.4,9160.32,0.0,0.35,51.38,,18.0,118.7,622.0,168
ENG500940,2024,Nov-2024,Q4,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Steam,kg,221.1,3.61,798.17,0.0,0.09,19.9,,18.0,118.7,622.0,168
ENG500941,2024,Dec-2024,Q4,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Electricity,kWh,10183.2,9.38,95518.42,16.4,0.82,6980.79,27.1,15.6,192.3,675.0,177
ENG500942,2024,Dec-2024,Q4,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Natural Gas,m3,409.5,46.83,19176.88,0.0,2.02,827.19,,15.6,192.3,675.0,177
ENG500943,2024,Dec-2024,Q4,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Water,KL,149.5,61.11,9135.94,0.0,0.35,52.32,,15.6,192.3,675.0,177
ENG500944,2024,Dec-2024,Q4,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Steam,kg,200.3,3.57,715.07,0.0,0.09,18.03,,15.6,192.3,675.0,177
ENG500945,2025,Jan-2025,Q1,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Electricity,kWh,9995.7,10.07,100656.7,21.6,0.82,6426.04,24.4,15.7,189.6,709.0,128
ENG500946,2025,Jan-2025,Q1,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Natural Gas,m3,401.2,48.34,19394.01,0.0,2.02,810.42,,15.7,189.6,709.0,128
ENG500947,2025,Jan-2025,Q1,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Water,KL,131.9,61.86,8159.33,0.0,0.35,46.16,,15.7,189.6,709.0,128
ENG500948,2025,Jan-2025,Q1,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Steam,kg,211.4,3.71,784.29,0.0,0.09,19.03,,15.7,189.6,709.0,128
ENG500949,2025,Feb-2025,Q1,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Electricity,kWh,10205.6,9.55,97463.48,20.1,0.82,6686.51,27.1,16.5,164.3,543.0,166
ENG500950,2025,Feb-2025,Q1,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Natural Gas,m3,395.8,49.23,19485.23,0.0,2.02,799.52,,16.5,164.3,543.0,166
ENG500951,2025,Feb-2025,Q1,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Water,KL,149.7,63.6,9520.92,0.0,0.35,52.39,,16.5,164.3,543.0,166
ENG500952,2025,Feb-2025,Q1,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Steam,kg,219.2,3.77,826.38,0.0,0.09,19.73,,16.5,164.3,543.0,166
ENG500953,2025,Mar-2025,Q1,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Electricity,kWh,11962.5,10.1,120821.25,20.7,0.82,7778.74,29.1,22.4,11.8,674.0,175
ENG500954,2025,Mar-2025,Q1,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Natural Gas,m3,337.1,48.87,16474.08,0.0,2.02,680.94,,22.4,11.8,674.0,175
ENG500955,2025,Mar-2025,Q1,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Water,KL,150.5,61.97,9326.49,0.0,0.35,52.67,,22.4,11.8,674.0,175
ENG500956,2025,Mar-2025,Q1,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Steam,kg,210.1,3.76,789.98,0.0,0.09,18.91,,22.4,11.8,674.0,175
ENG500957,2025,Apr-2025,Q2,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Electricity,kWh,14981.4,9.68,145019.95,17.6,0.82,10122.63,45.7,30.4,252.1,437.0,161
ENG500958,2025,Apr-2025,Q2,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Natural Gas,m3,319.9,49.43,15812.66,0.0,2.02,646.2,,30.4,252.1,437.0,161
ENG500959,2025,Apr-2025,Q2,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Water,KL,186.9,64.28,12013.93,0.0,0.35,65.41,,30.4,252.1,437.0,161
ENG500960,2025,Apr-2025,Q2,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Steam,kg,179.5,3.8,682.1,0.0,0.09,16.16,,30.4,252.1,437.0,161
ENG500961,2025,May-2025,Q2,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Electricity,kWh,17669.9,9.6,169631.04,20.5,0.82,11519.01,54.8,32.8,324.7,524.0,181
ENG500962,2025,May-2025,Q2,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Natural Gas,m3,277.5,48.61,13489.27,0.0,2.02,560.55,,32.8,324.7,524.0,181
ENG500963,2025,May-2025,Q2,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Water,KL,205.0,62.48,12808.4,0.0,0.35,71.75,,32.8,324.7,524.0,181
ENG500964,2025,May-2025,Q2,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Steam,kg,190.6,3.68,701.41,0.0,0.09,17.15,,32.8,324.7,524.0,181
ENG500965,2025,Jun-2025,Q2,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Electricity,kWh,17423.0,9.97,173707.31,18.1,0.82,11700.94,79.8,34.9,385.6,384.0,178
ENG500966,2025,Jun-2025,Q2,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Natural Gas,m3,288.7,47.17,13617.98,0.0,2.02,583.17,,34.9,385.6,384.0,178
ENG500967,2025,Jun-2025,Q2,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Water,KL,185.7,62.69,11641.53,0.0,0.35,64.99,,34.9,385.6,384.0,178
ENG500968,2025,Jun-2025,Q2,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Steam,kg,191.2,3.63,694.06,0.0,0.09,17.21,,34.9,385.6,384.0,178
ENG500969,2025,Jul-2025,Q3,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Electricity,kWh,14790.7,9.65,142730.26,20.1,0.82,9690.57,48.1,30.5,254.6,435.0,185
ENG500970,2025,Jul-2025,Q3,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Natural Gas,m3,299.2,48.21,14424.43,0.0,2.02,604.38,,30.5,254.6,435.0,185
ENG500971,2025,Jul-2025,Q3,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Water,KL,195.2,62.15,12131.68,0.0,0.35,68.32,,30.5,254.6,435.0,185
ENG500972,2025,Jul-2025,Q3,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Steam,kg,181.8,3.7,672.66,0.0,0.09,16.36,,30.5,254.6,435.0,185
ENG500973,2025,Aug-2025,Q3,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Electricity,kWh,16478.1,9.93,163627.53,21.4,0.82,10620.47,72.3,31.4,280.7,346.0,174
ENG500974,2025,Aug-2025,Q3,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Natural Gas,m3,324.0,47.48,15383.52,0.0,2.02,654.48,,31.4,280.7,346.0,174
ENG500975,2025,Aug-2025,Q3,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Water,KL,191.4,64.5,12345.3,0.0,0.35,66.99,,31.4,280.7,346.0,174
ENG500976,2025,Aug-2025,Q3,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Steam,kg,203.1,3.6,731.16,0.0,0.09,18.28,,31.4,280.7,346.0,174
ENG500977,2025,Sep-2025,Q3,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Electricity,kWh,14165.3,10.08,142786.22,22.5,0.82,9002.05,34.5,27.9,177.7,613.0,190
ENG500978,2025,Sep-2025,Q3,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Natural Gas,m3,340.9,48.02,16370.02,0.0,2.02,688.62,,27.9,177.7,613.0,190
ENG500979,2025,Sep-2025,Q3,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Water,KL,167.6,63.07,10570.53,0.0,0.35,58.66,,27.9,177.7,613.0,190
ENG500980,2025,Sep-2025,Q3,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Steam,kg,199.6,3.8,758.48,0.0,0.09,17.96,,27.9,177.7,613.0,190
ENG500981,2025,Oct-2025,Q4,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Electricity,kWh,14794.4,9.81,145133.06,15.8,0.82,10214.65,34.8,26.2,125.2,691.0,159
ENG500982,2025,Oct-2025,Q4,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Natural Gas,m3,321.3,48.61,15618.39,0.0,2.02,649.03,,26.2,125.2,691.0,159
ENG500983,2025,Oct-2025,Q4,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Water,KL,169.4,62.7,10621.38,0.0,0.35,59.29,,26.2,125.2,691.0,159
ENG500984,2025,Oct-2025,Q4,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Steam,kg,184.1,3.64,670.12,0.0,0.09,16.57,,26.2,125.2,691.0,159
ENG500985,2025,Nov-2025,Q4,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Electricity,kWh,11179.2,10.06,112462.75,21.5,0.82,7196.05,39.0,20.8,37.2,484.0,177
ENG500986,2025,Nov-2025,Q4,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Natural Gas,m3,361.4,48.6,17564.04,0.0,2.02,730.03,,20.8,37.2,484.0,177
ENG500987,2025,Nov-2025,Q4,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Water,KL,156.0,63.59,9920.04,0.0,0.35,54.6,,20.8,37.2,484.0,177
ENG500988,2025,Nov-2025,Q4,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Steam,kg,191.2,3.69,705.53,0.0,0.09,17.21,,20.8,37.2,484.0,177
ENG500989,2025,Dec-2025,Q4,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Electricity,kWh,10677.9,9.8,104643.42,20.2,0.82,6987.19,36.9,15.9,181.6,403.0,182
ENG500990,2025,Dec-2025,Q4,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Natural Gas,m3,395.1,47.67,18834.42,0.0,2.02,798.1,,15.9,181.6,403.0,182
ENG500991,2025,Dec-2025,Q4,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Water,KL,140.5,64.35,9041.17,0.0,0.35,49.17,,15.9,181.6,403.0,182
ENG500992,2025,Dec-2025,Q4,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Steam,kg,203.2,3.66,743.71,0.0,0.09,18.29,,15.9,181.6,403.0,182
ENG500993,2026,Jan-2026,Q1,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Electricity,kWh,8522.2,10.38,88460.44,24.9,0.82,5248.14,19.6,12.3,290.1,645.0,144
ENG500994,2026,Jan-2026,Q1,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Natural Gas,m3,412.5,50.84,20971.5,0.0,2.02,833.25,,12.3,290.1,645.0,144
ENG500995,2026,Jan-2026,Q1,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Water,KL,122.6,66.43,8144.32,0.0,0.35,42.91,,12.3,290.1,645.0,144
ENG500996,2026,Jan-2026,Q1,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Steam,kg,218.9,3.77,825.25,0.0,0.09,19.7,,12.3,290.1,645.0,144
ENG500997,2026,Feb-2026,Q1,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Electricity,kWh,11101.4,10.16,112790.22,22.1,0.82,7091.35,45.3,17.7,130.1,395.0,165
ENG500998,2026,Feb-2026,Q1,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Natural Gas,m3,359.5,52.57,18898.92,0.0,2.02,726.19,,17.7,130.1,395.0,165
ENG500999,2026,Feb-2026,Q1,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Water,KL,152.3,66.18,10079.21,0.0,0.35,53.3,,17.7,130.1,395.0,165
ENG501000,2026,Feb-2026,Q1,FAC005,Delhi Distribution Center,Distribution Center,Delhi,120000,Steam,kg,221.5,3.99,883.79,0.0,0.09,19.93,,17.7,130.1,395.0,165
ENG501001,2022,Jan-2022,Q1,FAC006,Hyderabad Office,Office,Hyderabad,70000,Electricity,kWh,7097.5,8.48,60186.8,5.5,0.82,5499.85,26.2,22.4,11.4,379.0,303
ENG501002,2022,Jan-2022,Q1,FAC006,Hyderabad Office,Office,Hyderabad,70000,Natural Gas,m3,217.7,43.13,9389.4,0.0,2.02,439.75,,22.4,11.4,379.0,303
ENG501003,2022,Jan-2022,Q1,FAC006,Hyderabad Office,Office,Hyderabad,70000,Water,KL,142.7,55.62,7936.97,0.0,0.35,49.94,,22.4,11.4,379.0,303
ENG501004,2022,Jan-2022,Q1,FAC006,Hyderabad Office,Office,Hyderabad,70000,Steam,kg,118.7,3.25,385.78,0.0,0.09,10.68,,22.4,11.4,379.0,303
ENG501005,2022,Feb-2022,Q1,FAC006,Hyderabad Office,Office,Hyderabad,70000,Electricity,kWh,7689.2,8.46,65050.63,9.6,0.82,5699.85,34.3,24.1,64.2,333.0,302
ENG501006,2022,Feb-2022,Q1,FAC006,Hyderabad Office,Office,Hyderabad,70000,Natural Gas,m3,205.2,43.01,8825.65,0.0,2.02,414.5,,24.1,64.2,333.0,302
ENG501007,2022,Feb-2022,Q1,FAC006,Hyderabad Office,Office,Hyderabad,70000,Water,KL,145.4,55.43,8059.52,0.0,0.35,50.89,,24.1,64.2,333.0,302
ENG501008,2022,Feb-2022,Q1,FAC006,Hyderabad Office,Office,Hyderabad,70000,Steam,kg,113.0,3.29,371.77,0.0,0.09,10.17,,24.1,64.2,333.0,302
ENG501009,2022,Mar-2022,Q1,FAC006,Hyderabad Office,Office,Hyderabad,70000,Electricity,kWh,9256.3,8.5,78678.55,10.0,0.82,6831.15,31.2,30.7,262.3,518.0,281
ENG501010,2022,Mar-2022,Q1,FAC006,Hyderabad Office,Office,Hyderabad,70000,Natural Gas,m3,183.9,42.92,7892.99,0.0,2.02,371.48,,30.7,262.3,518.0,281
ENG501011,2022,Mar-2022,Q1,FAC006,Hyderabad Office,Office,Hyderabad,70000,Water,KL,166.2,53.83,8946.55,0.0,0.35,58.17,,30.7,262.3,518.0,281
ENG501012,2022,Mar-2022,Q1,FAC006,Hyderabad Office,Office,Hyderabad,70000,Steam,kg,108.8,3.16,343.81,0.0,0.09,9.79,,30.7,262.3,518.0,281
ENG501013,2022,Apr-2022,Q2,FAC006,Hyderabad Office,Office,Hyderabad,70000,Electricity,kWh,8802.2,8.59,75610.9,6.2,0.82,6770.3,31.1,30.6,259.0,391.0,321
ENG501014,2022,Apr-2022,Q2,FAC006,Hyderabad Office,Office,Hyderabad,70000,Natural Gas,m3,190.4,41.67,7933.97,0.0,2.02,384.61,,30.6,259.0,391.0,321
ENG501015,2022,Apr-2022,Q2,FAC006,Hyderabad Office,Office,Hyderabad,70000,Water,KL,178.5,55.48,9903.18,0.0,0.35,62.47,,30.6,259.0,391.0,321
ENG501016,2022,Apr-2022,Q2,FAC006,Hyderabad Office,Office,Hyderabad,70000,Steam,kg,109.3,3.16,345.39,0.0,0.09,9.84,,30.6,259.0,391.0,321
ENG501017,2022,May-2022,Q2,FAC006,Hyderabad Office,Office,Hyderabad,70000,Electricity,kWh,9448.8,8.57,80976.22,8.3,0.82,7104.93,24.1,33.2,335.8,515.0,290
ENG501018,2022,May-2022,Q2,FAC006,Hyderabad Office,Office,Hyderabad,70000,Natural Gas,m3,182.1,42.89,7810.27,0.0,2.02,367.84,,33.2,335.8,515.0,290
ENG501019,2022,May-2022,Q2,FAC006,Hyderabad Office,Office,Hyderabad,70000,Water,KL,170.9,53.39,9124.35,0.0,0.35,59.81,,33.2,335.8,515.0,290
ENG501020,2022,May-2022,Q2,FAC006,Hyderabad Office,Office,Hyderabad,70000,Steam,kg,116.0,3.23,374.68,0.0,0.09,10.44,,33.2,335.8,515.0,290
ENG501021,2022,Jun-2022,Q2,FAC006,Hyderabad Office,Office,Hyderabad,70000,Electricity,kWh,8191.6,8.62,70611.59,6.5,0.82,6280.5,26.0,29.7,229.8,444.0,277
ENG501022,2022,Jun-2022,Q2,FAC006,Hyderabad Office,Office,Hyderabad,70000,Natural Gas,m3,201.1,42.38,8522.62,0.0,2.02,406.22,,29.7,229.8,444.0,277
ENG501023,2022,Jun-2022,Q2,FAC006,Hyderabad Office,Office,Hyderabad,70000,Water,KL,157.7,55.82,8802.81,0.0,0.35,55.19,,29.7,229.8,444.0,277
ENG501024,2022,Jun-2022,Q2,FAC006,Hyderabad Office,Office,Hyderabad,70000,Steam,kg,110.2,3.23,355.95,0.0,0.09,9.92,,29.7,229.8,444.0,277
ENG501025,2022,Jul-2022,Q3,FAC006,Hyderabad Office,Office,Hyderabad,70000,Electricity,kWh,8515.1,8.27,70419.88,6.5,0.82,6528.53,24.2,27.2,155.2,487.0,333
ENG501026,2022,Jul-2022,Q3,FAC006,Hyderabad Office,Office,Hyderabad,70000,Natural Gas,m3,216.4,41.85,9056.34,0.0,2.02,437.13,,27.2,155.2,487.0,333
ENG501027,2022,Jul-2022,Q3,FAC006,Hyderabad Office,Office,Hyderabad,70000,Water,KL,169.0,55.17,9323.73,0.0,0.35,59.15,,27.2,155.2,487.0,333
ENG501028,2022,Jul-2022,Q3,FAC006,Hyderabad Office,Office,Hyderabad,70000,Steam,kg,124.5,3.12,388.44,0.0,0.09,11.21,,27.2,155.2,487.0,333
