Company,Record_ID,Region,Country,City,Warehouse_ID,Warehouse_Name,SKU_ID,Product_Name,Product_Category,ABC_Classification,Supplier_Name,Unit_Cost_USD,Unit_Price_USD,Lead_Time_Days,Week_Start_Date,Month_Name,Quarter,Week_Number,Beginning_Inventory_Units,Units_Received,Demand_Forecast_Units,Actual_Demand_Units,Units_Sold,Backorder_Units,Ending_Inventory_Units,Safety_Stock_Units,Reorder_Point_Units,Max_Stock_Level_Units,Stockout_Flag,Stockout_Days,Fill_Rate_Percent,Avg_Inventory_Units,Inventory_Value_USD,Inventory_Turnover_Ratio_Annualized,Days_of_Supply,Carrying_Cost_Percent_Annual,Weekly_Carrying_Cost_USD
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV400198,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1008,Door Mat,Home & Kitchen,B,Pioneer Import Export,65.42,169.28,21,2026-04-20,Apr-2026,Q2,16,0.0,0,141.0,127.0,0.0,127.0,0.0,122,544,815,Yes,1,0.0,0.0,0.0,0.0,0.0,0.183,0.0
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV400224,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1009,Hoodie,Apparel,B,Pioneer Import Export,55.61,137.95,10,2026-04-20,Apr-2026,Q2,16,130.0,280,100.2,88.0,88.0,0.0,322.0,43,186,434,No,0,100.0,226.0,17906.42,20.25,25.6,0.226,54.62
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV400250,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1010,Instant Coffee Jar,Grocery/FMCG,B,Apex Wholesale,125.1,209.51,7,2026-04-20,Apr-2026,Q2,16,196.0,233,141.4,132.0,132.0,0.0,297.0,58,199,460,No,0,100.0,246.5,37154.7,27.85,15.8,0.179,106.15
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV400276,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1011,Storage Containers (Set),Home & Kitchen,A,Apex Wholesale,78.27,132.77,10,2026-04-20,Apr-2026,Q2,16,1038.0,0,403.8,377.0,377.0,0.0,661.0,267,843,1770,No,0,100.0,849.5,51736.47,23.08,12.3,0.272,347.8
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV400302,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1012,HDMI Cable,Electronics,C,Summit Vendor Group,85.63,142.39,10,2026-04-20,Apr-2026,Q2,16,54.0,0,38.9,44.0,44.0,0.0,10.0,23,78,192,No,0,100.0,32.0,856.3,71.5,1.6,0.162,8.54
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV400328,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1013,Bath Towel Set,Home & Kitchen,C,Pioneer Import Export,4.11,9.92,7,2026-04-20,Apr-2026,Q2,16,14.0,26,11.2,12.0,12.0,0.0,28.0,7,18,43,No,0,100.0,21.0,115.08,29.71,16.3,0.258,0.43
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV400354,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1014,Wireless Earbuds,Electronics,C,Global Source Partners,109.6,193.89,10,2026-04-20,Apr-2026,Q2,16,84.0,0,31.8,39.0,39.0,0.0,45.0,21,66,148,No,0,100.0,64.5,4932.0,31.44,8.1,0.207,28.14
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV400380,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1015,Sports Bra,Apparel,C,Vertex Sourcing Inc.,25.87,61.24,21,2026-04-20,Apr-2026,Q2,16,83.0,0,36.2,27.0,27.0,0.0,56.0,14,122,228,No,0,100.0,69.5,1448.72,20.2,14.5,0.272,9.4
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV400406,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1016,Deodorant,Health & Beauty,B,Apex Wholesale,75.78,145.14,14,2026-04-20,Apr-2026,Q2,16,235.0,0,95.0,95.0,95.0,0.0,140.0,45,234,413,No,0,100.0,187.5,10609.2,26.35,10.3,0.276,75.42
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV400432,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1017,Women's Leggings,Apparel,C,Vertex Sourcing Inc.,62.06,161.36,7,2026-04-20,Apr-2026,Q2,16,37.0,49,21.4,27.0,27.0,0.0,59.0,17,38,89,No,0,100.0,48.0,3661.54,29.25,15.3,0.174,9.97
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV400458,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1018,Face Mask (Pack),Health & Beauty,C,Apex Wholesale,72.25,115.3,10,2026-04-20,Apr-2026,Q2,16,41.0,0,14.9,15.0,15.0,0.0,26.0,13,34,64,No,0,100.0,33.5,1878.5,23.28,12.1,0.244,11.36
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV400484,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1019,Hand Sanitizer,Health & Beauty,C,Apex Wholesale,134.16,326.82,14,2026-04-20,Apr-2026,Q2,16,29.0,165,40.6,36.0,36.0,0.0,158.0,39,120,214,No,0,100.0,93.5,21197.28,20.02,30.7,0.258,62.24
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV400510,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1020,Ceramic Mug Set,Home & Kitchen,C,Meridian Trading Co.,102.92,234.42,10,2026-04-20,Apr-2026,Q2,16,54.0,0,39.2,34.0,34.0,0.0,20.0,28,84,149,No,0,100.0,37.0,2058.4,47.78,4.1,0.199,14.57
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV400536,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1021,Cereal Box,Grocery/FMCG,A,Meridian Trading Co.,81.45,189.19,10,2026-04-20,Apr-2026,Q2,16,915.0,0,328.5,263.0,263.0,0.0,652.0,195,664,1332,No,0,100.0,783.5,53105.4,17.46,17.4,0.163,200.04
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV400562,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1022,Bluetooth Speaker,Electronics,C,Vertex Sourcing Inc.,76.39,132.63,7,2026-04-20,Apr-2026,Q2,16,29.0,61,26.5,30.0,30.0,0.0,60.0,16,42,92,No,0,100.0,44.5,4583.4,35.06,14.0,0.192,12.55
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV400588,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1023,Peanut Butter Jar,Grocery/FMCG,C,Pioneer Import Export,34.25,53.09,10,2026-04-20,Apr-2026,Q2,16,34.0,61,25.1,27.0,27.0,0.0,68.0,24,59,97,No,0,100.0,51.0,2329.0,27.53,17.6,0.272,9.14
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV400614,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1024,Olive Oil 1L,Grocery/FMCG,B,Pioneer Import Export,106.99,242.54,10,2026-04-20,Apr-2026,Q2,16,191.0,220,113.2,94.0,94.0,0.0,317.0,48,209,435,No,0,100.0,254.0,33915.83,19.24,23.6,0.246,128.56
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV400640,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1025,Portable SSD,Electronics,A,Union Supply Chain Ltd.,12.6,23.14,10,2026-04-20,Apr-2026,Q2,16,965.0,0,387.7,342.0,342.0,0.0,623.0,225,778,1403,No,0,100.0,794.0,7849.8,22.4,12.8,0.268,51.56
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV400666,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1026,Protein Powder,Grocery/FMCG,C,Summit Vendor Group,109.08,265.46,21,2026-04-20,Apr-2026,Q2,16,72.0,0,21.2,18.0,18.0,0.0,54.0,18,81,135,No,0,100.0,63.0,5890.32,14.86,21.0,0.204,26.96
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV400692,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1027,Vacuum Flask,Home & Kitchen,C,Meridian Trading Co.,75.53,151.31,7,2026-04-20,Apr-2026,Q2,16,36.0,125,44.9,43.0,43.0,0.0,118.0,26,70,181,No,0,100.0,77.0,8912.54,29.04,19.2,0.23,25.72
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV400718,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1028,Non-stick Pan,Home & Kitchen,C,Union Supply Chain Ltd.,119.72,304.78,10,2026-04-20,Apr-2026,Q2,16,90.0,92,43.1,51.0,51.0,0.0,131.0,37,98,195,No,0,100.0,110.5,15683.32,24.0,18.0,0.248,63.09
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV400744,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1029,Candle Set,Home & Kitchen,C,Summit Vendor Group,5.95,12.58,10,2026-04-20,Apr-2026,Q2,16,90.0,0,31.0,31.0,31.0,0.0,59.0,15,59,128,No,0,100.0,74.5,351.05,21.64,13.3,0.237,2.02
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV400770,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1030,Electric Toothbrush,Health & Beauty,A,Summit Vendor Group,114.92,189.57,7,2026-04-20,Apr-2026,Q2,16,874.0,0,402.3,306.0,306.0,0.0,568.0,356,758,1629,No,0,100.0,721.0,65274.56,22.07,13.0,0.181,288.41
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV400796,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1031,Wall Clock,Home & Kitchen,C,BlueOcean Distributors,126.92,241.0,30,2026-04-20,Apr-2026,Q2,16,0.0,0,14.5,12.0,0.0,12.0,0.0,9,71,111,Yes,1,0.0,0.0,0.0,0.0,0.0,0.178,0.0
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV400822,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1032,Baseball Cap,Apparel,B,Apex Wholesale,46.74,68.22,14,2026-04-20,Apr-2026,Q2,16,112.0,149,64.0,76.0,76.0,0.0,185.0,37,165,263,No,0,100.0,148.5,8646.9,26.61,17.0,0.231,30.83
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV400848,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1033,Rice 5kg,Grocery/FMCG,C,Meridian Trading Co.,73.21,183.59,21,2026-04-20,Apr-2026,Q2,16,35.0,0,37.8,45.0,35.0,10.0,0.0,21,134,229,Yes,2,77.78,17.5,0.0,104.0,0.0,0.253,6.23
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV400874,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1034,Wool Sweater,Apparel,C,Summit Vendor Group,122.85,250.76,7,2026-04-20,Apr-2026,Q2,16,101.0,0,42.9,39.0,39.0,0.0,62.0,40,82,195,No,0,100.0,81.5,7616.7,24.88,11.1,0.178,34.27
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV400900,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1035,Rain Jacket,Apparel,B,Meridian Trading Co.,45.25,90.49,14,2026-04-20,Apr-2026,Q2,16,303.0,0,77.6,85.0,85.0,0.0,218.0,73,228,447,No,0,100.0,260.5,9864.5,16.97,18.0,0.27,61.2
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV400926,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1036,Men's T-Shirt,Apparel,C,Apex Wholesale,96.94,145.96,14,2026-04-20,Apr-2026,Q2,16,27.0,0,10.6,11.0,11.0,0.0,16.0,5,26,54,No,0,100.0,21.5,1551.04,26.6,10.2,0.163,6.53
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV400952,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1037,Denim Jacket,Apparel,B,BlueOcean Distributors,69.89,100.47,7,2026-04-20,Apr-2026,Q2,16,252.0,0,104.5,92.0,92.0,0.0,160.0,91,195,422,No,0,100.0,206.0,11182.4,23.22,12.2,0.214,59.25
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV400978,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1038,Throw Blanket,Home & Kitchen,B,Global Source Partners,100.88,225.16,14,2026-04-20,Apr-2026,Q2,16,0.0,0,65.3,74.0,0.0,74.0,0.0,51,181,318,Yes,1,0.0,0.0,0.0,0.0,0.0,0.156,0.0
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401004,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1039,Tablet Stylus,Electronics,C,BlueOcean Distributors,36.6,55.16,7,2026-04-20,Apr-2026,Q2,16,21.0,70,23.4,29.0,29.0,0.0,62.0,15,38,95,No,0,100.0,41.5,2269.2,36.34,15.0,0.256,7.48
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401030,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1040,Cotton Socks (3-pack),Apparel,A,Global Source Partners,2.7,4.66,30,2026-04-20,Apr-2026,Q2,16,0.0,3180,431.9,458.0,458.0,0.0,2722.0,201,2052,3241,No,0,100.0,1361.0,7349.4,17.5,41.6,0.264,18.66
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401056,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1041,Honey Jar,Grocery/FMCG,C,Summit Vendor Group,115.38,234.15,7,2026-04-20,Apr-2026,Q2,16,58.0,0,20.9,16.0,16.0,0.0,42.0,16,36,83,No,0,100.0,50.0,4845.96,16.64,18.4,0.163,18.08
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401082,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1042,Laptop Stand,Electronics,A,Global Source Partners,119.98,238.63,21,2026-04-20,Apr-2026,Q2,16,1794.0,0,375.0,301.0,301.0,0.0,1493.0,341,1466,2267,No,0,100.0,1643.5,179130.14,9.52,34.7,0.185,701.53
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401108,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1043,Smart Plug,Electronics,B,Apex Wholesale,108.12,186.55,30,2026-04-20,Apr-2026,Q2,16,0.0,0,102.3,91.0,0.0,91.0,0.0,99,537,801,Yes,4,0.0,0.0,0.0,0.0,0.0,0.172,0.0
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401134,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1044,Pasta 500g,Grocery/FMCG,C,BlueOcean Distributors,76.84,138.63,7,2026-04-20,Apr-2026,Q2,16,3.0,20,6.7,8.0,8.0,0.0,15.0,2,8,24,No,0,100.0,9.0,1152.6,46.22,13.1,0.229,3.05
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401160,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1045,Face Moisturizer,Health & Beauty,B,Meridian Trading Co.,31.09,74.16,21,2026-04-20,Apr-2026,Q2,16,515.0,0,112.9,92.0,92.0,0.0,423.0,57,395,613,No,0,100.0,469.0,13151.07,10.2,32.2,0.198,55.52
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401186,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1046,Sneakers,Apparel,B,Summit Vendor Group,49.68,104.84,10,2026-04-20,Apr-2026,Q2,16,171.0,283,122.9,110.0,110.0,0.0,344.0,55,230,465,No,0,100.0,257.5,17089.92,22.21,21.9,0.22,54.12
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401212,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1047,Formal Shirt,Apparel,A,Meridian Trading Co.,21.38,41.08,7,2026-04-20,Apr-2026,Q2,16,1059.0,0,481.2,511.0,511.0,0.0,548.0,405,886,2088,No,0,100.0,803.5,11716.24,33.07,7.5,0.16,52.86
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401238,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1048,Granola Bars (Box),Grocery/FMCG,A,Vertex Sourcing Inc.,35.04,77.69,7,2026-04-20,Apr-2026,Q2,16,1202.0,0,447.9,373.0,373.0,0.0,829.0,403,850,1799,No,0,100.0,1015.5,29048.16,19.1,15.6,0.171,117.01
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401264,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1049,Router,Electronics,A,Union Supply Chain Ltd.,51.12,130.5,7,2026-04-20,Apr-2026,Q2,16,229.0,372,160.7,168.0,168.0,0.0,433.0,79,239,658,No,0,100.0,331.0,22134.96,26.39,18.0,0.268,87.21
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401290,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1050,Hair Oil,Health & Beauty,A,Apex Wholesale,61.95,142.74,30,2026-04-20,Apr-2026,Q2,16,475.0,0,154.2,139.0,139.0,0.0,336.0,66,726,1128,No,0,100.0,405.5,20815.2,17.82,16.9,0.175,84.54
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401316,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1051,USB-C Charger,Electronics,B,Pioneer Import Export,130.74,268.94,10,2026-04-20,Apr-2026,Q2,16,134.0,0,89.3,103.0,103.0,0.0,31.0,69,196,365,No,0,100.0,82.5,4052.94,64.92,2.1,0.182,37.75
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401342,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1052,Power Bank,Electronics,B,Union Supply Chain Ltd.,112.26,204.93,30,2026-04-20,Apr-2026,Q2,16,184.0,0,104.0,128.0,128.0,0.0,56.0,44,489,672,No,0,100.0,120.0,6286.56,55.47,3.1,0.262,67.87
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401368,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1053,Wireless Mouse,Electronics,C,Global Source Partners,7.74,11.09,7,2026-04-20,Apr-2026,Q2,16,33.0,0,13.0,13.0,13.0,0.0,20.0,9,22,48,No,0,100.0,26.5,154.8,25.51,10.8,0.19,0.75
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401394,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1054,Trail Mix,Grocery/FMCG,C,Pioneer Import Export,119.17,244.55,14,2026-04-20,Apr-2026,Q2,16,49.0,0,29.3,34.0,34.0,0.0,15.0,19,77,153,No,0,100.0,32.0,1787.55,55.25,3.1,0.17,12.47
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401420,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1055,Shampoo 400ml,Health & Beauty,B,Summit Vendor Group,114.95,206.6,21,2026-04-20,Apr-2026,Q2,16,176.0,0,57.1,61.0,61.0,0.0,115.0,42,213,322,No,0,100.0,145.5,13219.25,21.8,13.2,0.266,85.56
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401446,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1056,Running Shoes,Apparel,B,Union Supply Chain Ltd.,47.54,72.85,10,2026-04-20,Apr-2026,Q2,16,262.0,0,85.5,90.0,90.0,0.0,172.0,65,187,346,No,0,100.0,217.0,8176.88,21.57,13.4,0.236,46.82
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401472,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1057,Sunscreen SPF50,Health & Beauty,B,BlueOcean Distributors,16.04,24.64,10,2026-04-20,Apr-2026,Q2,16,311.0,0,103.1,115.0,115.0,0.0,196.0,74,221,466,No,0,100.0,253.5,3143.84,23.59,11.9,0.175,13.68
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401498,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1058,Multivitamin Bottle,Health & Beauty,C,Global Source Partners,39.3,78.93,10,2026-04-20,Apr-2026,Q2,16,37.0,87,24.2,24.0,24.0,0.0,100.0,22,56,126,No,0,100.0,68.5,3930.0,18.22,29.2,0.167,8.65
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401524,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1059,Cutting Board,Home & Kitchen,A,Pioneer Import Export,135.29,289.0,21,2026-04-20,Apr-2026,Q2,16,975.0,0,223.2,277.0,277.0,0.0,698.0,158,827,1483,No,0,100.0,836.5,94432.42,17.22,17.6,0.187,406.98
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401550,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1060,LED Desk Lamp,Home & Kitchen,B,BlueOcean Distributors,134.54,236.71,14,2026-04-20,Apr-2026,Q2,16,518.0,0,128.4,126.0,126.0,0.0,392.0,77,333,639,No,0,100.0,455.0,52739.68,14.4,21.8,0.187,220.14
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401576,Europe,Netherlands,Rotterdam,WH002,Rotterdam Regional DC,SKU1061,Wool Sweater,Apparel,C,BlueOcean Distributors,79.5,127.36,14,2026-04-20,Apr-2026,Q2,16,12.0,0,26.2,29.0,12.0,17.0,0.0,14,66,110,Yes,2,41.38,6.0,0.0,104.0,0.0,0.206,1.89
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401602,Europe,Netherlands,Rotterdam,WH002,Rotterdam Regional DC,SKU1062,HDMI Cable,Electronics,B,Vertex Sourcing Inc.,79.0,195.84,10,2026-04-20,Apr-2026,Q2,16,12.0,186,57.0,54.0,54.0,0.0,144.0,27,108,204,No,0,100.0,78.0,11376.0,36.0,18.7,0.219,25.95
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401628,Europe,Netherlands,Rotterdam,WH002,Rotterdam Regional DC,SKU1063,Body Lotion,Health & Beauty,C,Pioneer Import Export,48.52,123.08,10,2026-04-20,Apr-2026,Q2,16,82.0,156,47.9,50.0,50.0,0.0,188.0,39,107,250,No,0,100.0,135.0,9121.76,19.26,26.3,0.24,30.23
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401654,Europe,Netherlands,Rotterdam,WH002,Rotterdam Regional DC,SKU1064,Laptop Stand,Electronics,B,Vertex Sourcing Inc.,47.82,86.81,21,2026-04-20,Apr-2026,Q2,16,166.0,467,117.6,92.0,92.0,0.0,541.0,99,451,699,No,0,100.0,353.5,25870.62,13.53,41.2,0.193,62.74
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401680,Europe,Netherlands,Rotterdam,WH002,Rotterdam Regional DC,SKU1065,Olive Oil 1L,Grocery/FMCG,B,Pioneer Import Export,70.29,108.41,14,2026-04-20,Apr-2026,Q2,16,0.0,0,80.7,61.0,0.0,61.0,0.0,38,199,438,Yes,1,0.0,0.0,0.0,0.0,0.0,0.218,0.0
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401706,Europe,Netherlands,Rotterdam,WH002,Rotterdam Regional DC,SKU1066,Instant Coffee Jar,Grocery/FMCG,A,Union Supply Chain Ltd.,80.92,117.19,7,2026-04-20,Apr-2026,Q2,16,649.0,0,254.1,260.0,260.0,0.0,389.0,169,423,887,No,0,100.0,519.0,31477.88,26.05,10.5,0.22,177.68
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401732,Europe,Netherlands,Rotterdam,WH002,Rotterdam Regional DC,SKU1067,Sparkling Water (Pack),Grocery/FMCG,C,Global Source Partners,148.19,357.01,10,2026-04-20,Apr-2026,Q2,16,40.0,0,13.3,10.0,10.0,0.0,30.0,6,25,61,No,0,100.0,35.0,4445.7,14.86,21.0,0.276,27.53
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401758,Europe,Netherlands,Rotterdam,WH002,Rotterdam Regional DC,SKU1068,Throw Blanket,Home & Kitchen,C,Union Supply Chain Ltd.,3.34,5.71,10,2026-04-20,Apr-2026,Q2,16,0.0,199,44.7,38.0,38.0,0.0,161.0,19,82,212,No,0,100.0,80.5,537.74,24.55,29.7,0.185,0.96
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401784,Europe,Netherlands,Rotterdam,WH002,Rotterdam Regional DC,SKU1069,Women's Leggings,Apparel,C,Global Source Partners,140.25,323.63,21,2026-04-20,Apr-2026,Q2,16,0.0,0,31.3,31.0,0.0,31.0,0.0,26,119,190,Yes,2,0.0,0.0,0.0,0.0,0.0,0.18,0.0
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401810,Europe,Netherlands,Rotterdam,WH002,Rotterdam Regional DC,SKU1070,Hair Oil,Health & Beauty,C,Summit Vendor Group,77.93,164.97,10,2026-04-20,Apr-2026,Q2,16,19.0,66,18.6,22.0,22.0,0.0,63.0,9,35,87,No,0,100.0,41.0,4909.59,27.9,20.0,0.209,12.84
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401836,Europe,Netherlands,Rotterdam,WH002,Rotterdam Regional DC,SKU1071,Router,Electronics,B,Meridian Trading Co.,83.0,150.6,7,2026-04-20,Apr-2026,Q2,16,348.0,0,109.7,100.0,100.0,0.0,248.0,92,201,521,No,0,100.0,298.0,20584.0,17.45,17.4,0.265,126.05
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401862,Europe,Netherlands,Rotterdam,WH002,Rotterdam Regional DC,SKU1072,Protein Powder,Grocery/FMCG,C,Apex Wholesale,21.16,49.85,14,2026-04-20,Apr-2026,Q2,16,42.0,0,19.7,21.0,21.0,0.0,21.0,18,57,102,No,0,100.0,31.5,444.36,34.67,7.0,0.239,3.06
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401888,Europe,Netherlands,Rotterdam,WH002,Rotterdam Regional DC,SKU1073,Formal Shirt,Apparel,C,Apex Wholesale,50.22,107.4,14,2026-04-20,Apr-2026,Q2,16,167.0,0,49.6,42.0,42.0,0.0,125.0,31,130,220,No,0,100.0,146.0,6277.5,14.96,20.8,0.218,30.74
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401914,Europe,Netherlands,Rotterdam,WH002,Rotterdam Regional DC,SKU1074,Shampoo 400ml,Health & Beauty,C,Pioneer Import Export,23.19,40.7,10,2026-04-20,Apr-2026,Q2,16,33.0,0,14.1,16.0,16.0,0.0,17.0,6,26,64,No,0,100.0,25.0,394.23,33.28,7.4,0.195,2.17
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401940,Europe,Netherlands,Rotterdam,WH002,Rotterdam Regional DC,SKU1075,Bluetooth Speaker,Electronics,B,Meridian Trading Co.,130.44,333.29,7,2026-04-20,Apr-2026,Q2,16,409.0,0,147.1,142.0,142.0,0.0,267.0,93,240,590,No,0,100.0,338.0,34827.48,21.85,13.2,0.255,216.2
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401966,Europe,Netherlands,Rotterdam,WH002,Rotterdam Regional DC,SKU1076,Wireless Earbuds,Electronics,C,Union Supply Chain Ltd.,110.72,157.33,14,2026-04-20,Apr-2026,Q2,16,15.0,0,16.4,14.0,14.0,0.0,1.0,13,45,81,No,0,100.0,8.0,110.72,91.0,0.5,0.206,3.51
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401992,Europe,Netherlands,Rotterdam,WH002,Rotterdam Regional DC,SKU1077,Rain Jacket,Apparel,A,Meridian Trading Co.,5.45,12.28,21,2026-04-20,Apr-2026,Q2,16,1214.0,891,442.9,373.0,373.0,0.0,1732.0,183,1511,2191,No,0,100.0,1473.0,9439.4,13.17,32.5,0.182,28.1
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV402018,Europe,Netherlands,Rotterdam,WH002,Rotterdam Regional DC,SKU1078,Sunscreen SPF50,Health & Beauty,C,Global Source Partners,54.33,137.47,30,2026-04-20,Apr-2026,Q2,16,0.0,127,19.1,22.0,22.0,0.0,105.0,16,97,138,No,0,100.0,52.5,5704.65,21.79,33.4,0.243,13.33
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV402044,Europe,Netherlands,Rotterdam,WH002,Rotterdam Regional DC,SKU1079,Storage Containers (Set),Home & Kitchen,A,BlueOcean Distributors,116.99,222.17,21,2026-04-20,Apr-2026,Q2,16,809.0,0,326.4,256.0,256.0,0.0,553.0,187,1166,1785,No,0,100.0,681.0,64695.47,19.55,15.1,0.238,364.64
